Unnamed: 0,image_id,img_filename,y,split,place
68803,68803,img_align_celeba/068804.jpg,0,0,1
68804,68804,img_align_celeba/068805.jpg,0,0,1
68805,68805,img_align_celeba/068806.jpg,0,0,0
68806,68806,img_align_celeba/068807.jpg,1,0,0
68807,68807,img_align_celeba/068808.jpg,0,0,0
68808,68808,img_align_celeba/068809.jpg,0,0,0
68809,68809,img_align_celeba/068810.jpg,0,0,1
68810,68810,img_align_celeba/068811.jpg,0,0,0
68811,68811,img_align_celeba/068812.jpg,0,0,0
68812,68812,img_align_celeba/068813.jpg,0,0,0
68813,68813,img_align_celeba/068814.jpg,0,0,0
68814,68814,img_align_celeba/068815.jpg,0,0,1
68815,68815,img_align_celeba/068816.jpg,0,0,1
68816,68816,img_align_celeba/068817.jpg,0,0,0
68817,68817,img_align_celeba/068818.jpg,0,0,0
68818,68818,img_align_celeba/068819.jpg,0,0,1
68819,68819,img_align_celeba/068820.jpg,0,0,0
68820,68820,img_align_celeba/068821.jpg,0,0,1
68821,68821,img_align_celeba/068822.jpg,0,0,1
68822,68822,img_align_celeba/068823.jpg,0,0,1
68823,68823,img_align_celeba/068824.jpg,1,0,0
68824,68824,img_align_celeba/068825.jpg,0,0,0
68825,68825,img_align_celeba/068826.jpg,0,0,1
68826,68826,img_align_celeba/068827.jpg,0,0,0
68827,68827,img_align_celeba/068828.jpg,0,0,1
68828,68828,img_align_celeba/068829.jpg,0,0,0
68829,68829,img_align_celeba/068830.jpg,1,0,0
68830,68830,img_align_celeba/068831.jpg,0,0,1
68831,68831,img_align_celeba/068832.jpg,0,0,0
68832,68832,img_align_celeba/068833.jpg,0,0,1
68833,68833,img_align_celeba/068834.jpg,0,0,1
68834,68834,img_align_celeba/068835.jpg,0,0,1
68835,68835,img_align_celeba/068836.jpg,1,0,0
68836,68836,img_align_celeba/068837.jpg,0,0,1
68837,68837,img_align_celeba/068838.jpg,0,0,0
68838,68838,img_align_celeba/068839.jpg,0,0,0
68839,68839,img_align_celeba/068840.jpg,1,0,0
68840,68840,img_align_celeba/068841.jpg,0,0,0
68841,68841,img_align_celeba/068842.jpg,0,0,0
68842,68842,img_align_celeba/068843.jpg,1,0,0
68843,68843,img_align_celeba/068844.jpg,0,0,0
68844,68844,img_align_celeba/068845.jpg,0,0,0
68845,68845,img_align_celeba/068846.jpg,0,0,0
68846,68846,img_align_celeba/068847.jpg,0,0,1
68847,68847,img_align_celeba/068848.jpg,1,0,0
68848,68848,img_align_celeba/068849.jpg,0,0,1
68849,68849,img_align_celeba/068850.jpg,0,0,1
68850,68850,img_align_celeba/068851.jpg,0,0,0
68851,68851,img_align_celeba/068852.jpg,0,0,1
68852,68852,img_align_celeba/068853.jpg,0,0,1
68853,68853,img_align_celeba/068854.jpg,0,0,0
68854,68854,img_align_celeba/068855.jpg,0,0,1
68855,68855,img_align_celeba/068856.jpg,0,0,1
68856,68856,img_align_celeba/068857.jpg,0,0,1
68857,68857,img_align_celeba/068858.jpg,0,0,1
68858,68858,img_align_celeba/068859.jpg,0,0,1
68859,68859,img_align_celeba/068860.jpg,1,0,0
68860,68860,img_align_celeba/068861.jpg,0,0,0
68861,68861,img_align_celeba/068862.jpg,0,0,0
68862,68862,img_align_celeba/068863.jpg,0,0,0
68863,68863,img_align_celeba/068864.jpg,0,0,0
68864,68864,img_align_celeba/068865.jpg,0,0,0
68865,68865,img_align_celeba/068866.jpg,0,0,1
68866,68866,img_align_celeba/068867.jpg,0,0,0
68867,68867,img_align_celeba/068868.jpg,0,0,0
68868,68868,img_align_celeba/068869.jpg,0,0,0
68869,68869,img_align_celeba/068870.jpg,0,0,0
68870,68870,img_align_celeba/068871.jpg,0,0,0
68871,68871,img_align_celeba/068872.jpg,0,0,1
68872,68872,img_align_celeba/068873.jpg,1,0,0
68873,68873,img_align_celeba/068874.jpg,0,0,0
68874,68874,img_align_celeba/068875.jpg,0,0,1
68875,68875,img_align_celeba/068876.jpg,0,0,0
68876,68876,img_align_celeba/068877.jpg,0,0,0
68877,68877,img_align_celeba/068878.jpg,0,0,0
68878,68878,img_align_celeba/068879.jpg,0,0,1
68879,68879,img_align_celeba/068880.jpg,1,0,1
68880,68880,img_align_celeba/068881.jpg,0,0,0
68881,68881,img_align_celeba/068882.jpg,0,0,1
68882,68882,img_align_celeba/068883.jpg,1,0,0
68883,68883,img_align_celeba/068884.jpg,0,0,0
68884,68884,img_align_celeba/068885.jpg,0,0,1
68885,68885,img_align_celeba/068886.jpg,0,0,0
68886,68886,img_align_celeba/068887.jpg,0,0,1
68887,68887,img_align_celeba/068888.jpg,0,0,0
68888,68888,img_align_celeba/068889.jpg,0,0,0
68889,68889,img_align_celeba/068890.jpg,0,0,0
68890,68890,img_align_celeba/068891.jpg,0,0,1
68891,68891,img_align_celeba/068892.jpg,0,0,1
68892,68892,img_align_celeba/068893.jpg,0,0,0
68893,68893,img_align_celeba/068894.jpg,0,0,1
68894,68894,img_align_celeba/068895.jpg,0,0,0
68895,68895,img_align_celeba/068896.jpg,0,0,0
68896,68896,img_align_celeba/068897.jpg,0,0,0
68897,68897,img_align_celeba/068898.jpg,0,0,0
68898,68898,img_align_celeba/068899.jpg,1,0,1
68899,68899,img_align_celeba/068900.jpg,0,0,0
68900,68900,img_align_celeba/068901.jpg,0,0,0
68901,68901,img_align_celeba/068902.jpg,0,0,0
68902,68902,img_align_celeba/068903.jpg,0,0,0
68903,68903,img_align_celeba/068904.jpg,0,0,1
68904,68904,img_align_celeba/068905.jpg,0,0,1
68905,68905,img_align_celeba/068906.jpg,1,0,1
68906,68906,img_align_celeba/068907.jpg,0,0,1
68907,68907,img_align_celeba/068908.jpg,0,0,0
68908,68908,img_align_celeba/068909.jpg,0,0,0
68909,68909,img_align_celeba/068910.jpg,0,0,1
68910,68910,img_align_celeba/068911.jpg,0,0,0
68911,68911,img_align_celeba/068912.jpg,0,0,0
68912,68912,img_align_celeba/068913.jpg,0,0,0
68913,68913,img_align_celeba/068914.jpg,0,0,0
68914,68914,img_align_celeba/068915.jpg,0,0,0
68915,68915,img_align_celeba/068916.jpg,0,0,0
68916,68916,img_align_celeba/068917.jpg,0,0,1
68917,68917,img_align_celeba/068918.jpg,1,0,0
68918,68918,img_align_celeba/068919.jpg,0,0,1
68919,68919,img_align_celeba/068920.jpg,0,0,0
68920,68920,img_align_celeba/068921.jpg,0,0,0
68921,68921,img_align_celeba/068922.jpg,1,0,0
68922,68922,img_align_celeba/068923.jpg,0,0,0
68923,68923,img_align_celeba/068924.jpg,0,0,0
68924,68924,img_align_celeba/068925.jpg,0,0,1
68925,68925,img_align_celeba/068926.jpg,1,0,0
68926,68926,img_align_celeba/068927.jpg,0,0,0
68927,68927,img_align_celeba/068928.jpg,0,0,0
68928,68928,img_align_celeba/068929.jpg,0,0,0
68929,68929,img_align_celeba/068930.jpg,1,0,0
68930,68930,img_align_celeba/068931.jpg,0,0,1
68931,68931,img_align_celeba/068932.jpg,0,0,1
68932,68932,img_align_celeba/068933.jpg,0,0,0
68933,68933,img_align_celeba/068934.jpg,0,0,0
68934,68934,img_align_celeba/068935.jpg,0,0,1
68935,68935,img_align_celeba/068936.jpg,0,0,0
68936,68936,img_align_celeba/068937.jpg,1,0,0
68937,68937,img_align_celeba/068938.jpg,0,0,1
68938,68938,img_align_celeba/068939.jpg,1,0,0
68939,68939,img_align_celeba/068940.jpg,0,0,1
68940,68940,img_align_celeba/068941.jpg,0,0,1
68941,68941,img_align_celeba/068942.jpg,0,0,1
68942,68942,img_align_celeba/068943.jpg,0,0,0
68943,68943,img_align_celeba/068944.jpg,0,0,1
68944,68944,img_align_celeba/068945.jpg,0,0,0
68945,68945,img_align_celeba/068946.jpg,0,0,1
68946,68946,img_align_celeba/068947.jpg,0,0,0
68947,68947,img_align_celeba/068948.jpg,0,0,1
68948,68948,img_align_celeba/068949.jpg,0,0,0
68949,68949,img_align_celeba/068950.jpg,1,0,0
68950,68950,img_align_celeba/068951.jpg,0,0,0
68951,68951,img_align_celeba/068952.jpg,0,0,1
68952,68952,img_align_celeba/068953.jpg,0,0,0
68953,68953,img_align_celeba/068954.jpg,0,0,1
68954,68954,img_align_celeba/068955.jpg,0,0,1
68955,68955,img_align_celeba/068956.jpg,1,0,0
68956,68956,img_align_celeba/068957.jpg,1,0,0
68957,68957,img_align_celeba/068958.jpg,0,0,0
68958,68958,img_align_celeba/068959.jpg,0,0,0
68959,68959,img_align_celeba/068960.jpg,0,0,1
68960,68960,img_align_celeba/068961.jpg,0,0,1
68961,68961,img_align_celeba/068962.jpg,0,0,1
68962,68962,img_align_celeba/068963.jpg,0,0,0
68963,68963,img_align_celeba/068964.jpg,0,0,0
68964,68964,img_align_celeba/068965.jpg,0,0,0
68965,68965,img_align_celeba/068966.jpg,0,0,0
68966,68966,img_align_celeba/068967.jpg,0,0,1
68967,68967,img_align_celeba/068968.jpg,0,0,0
68968,68968,img_align_celeba/068969.jpg,1,0,0
68969,68969,img_align_celeba/068970.jpg,0,0,1
68970,68970,img_align_celeba/068971.jpg,0,0,0
68971,68971,img_align_celeba/068972.jpg,0,0,0
68972,68972,img_align_celeba/068973.jpg,0,0,0
68973,68973,img_align_celeba/068974.jpg,0,0,1
68974,68974,img_align_celeba/068975.jpg,0,0,0
68975,68975,img_align_celeba/068976.jpg,0,0,1
68976,68976,img_align_celeba/068977.jpg,1,0,0
68977,68977,img_align_celeba/068978.jpg,0,0,1
68978,68978,img_align_celeba/068979.jpg,0,0,1
68979,68979,img_align_celeba/068980.jpg,0,0,1
68980,68980,img_align_celeba/068981.jpg,0,0,0
68981,68981,img_align_celeba/068982.jpg,0,0,1
68982,68982,img_align_celeba/068983.jpg,1,0,0
68983,68983,img_align_celeba/068984.jpg,0,0,1
68984,68984,img_align_celeba/068985.jpg,0,0,1
68985,68985,img_align_celeba/068986.jpg,0,0,0
68986,68986,img_align_celeba/068987.jpg,0,0,1
68987,68987,img_align_celeba/068988.jpg,1,0,0
68988,68988,img_align_celeba/068989.jpg,0,0,1
68989,68989,img_align_celeba/068990.jpg,0,0,0
68990,68990,img_align_celeba/068991.jpg,0,0,0
68991,68991,img_align_celeba/068992.jpg,0,0,0
68992,68992,img_align_celeba/068993.jpg,0,0,0
68993,68993,img_align_celeba/068994.jpg,0,0,0
68994,68994,img_align_celeba/068995.jpg,0,0,1
68995,68995,img_align_celeba/068996.jpg,0,0,1
68996,68996,img_align_celeba/068997.jpg,0,0,1
68997,68997,img_align_celeba/068998.jpg,0,0,1
68998,68998,img_align_celeba/068999.jpg,1,0,0
68999,68999,img_align_celeba/069000.jpg,0,0,0
69000,69000,img_align_celeba/069001.jpg,0,0,0
69001,69001,img_align_celeba/069002.jpg,0,0,0
69002,69002,img_align_celeba/069003.jpg,0,0,1
69003,69003,img_align_celeba/069004.jpg,0,0,1
69004,69004,img_align_celeba/069005.jpg,0,0,1
69005,69005,img_align_celeba/069006.jpg,0,0,0
69006,69006,img_align_celeba/069007.jpg,0,0,0
69007,69007,img_align_celeba/069008.jpg,0,0,0
69008,69008,img_align_celeba/069009.jpg,0,0,1
69009,69009,img_align_celeba/069010.jpg,0,0,1
69010,69010,img_align_celeba/069011.jpg,0,0,0
69011,69011,img_align_celeba/069012.jpg,0,0,1
69012,69012,img_align_celeba/069013.jpg,0,0,1
69013,69013,img_align_celeba/069014.jpg,1,0,0
69014,69014,img_align_celeba/069015.jpg,0,0,1
69015,69015,img_align_celeba/069016.jpg,1,0,0
69016,69016,img_align_celeba/069017.jpg,0,0,1
69017,69017,img_align_celeba/069018.jpg,0,0,1
69018,69018,img_align_celeba/069019.jpg,0,0,0
69019,69019,img_align_celeba/069020.jpg,0,0,0
69020,69020,img_align_celeba/069021.jpg,0,0,0
69021,69021,img_align_celeba/069022.jpg,1,0,0
69022,69022,img_align_celeba/069023.jpg,0,0,1
69023,69023,img_align_celeba/069024.jpg,0,0,0
69024,69024,img_align_celeba/069025.jpg,0,0,1
69025,69025,img_align_celeba/069026.jpg,0,0,1
69026,69026,img_align_celeba/069027.jpg,0,0,1
69027,69027,img_align_celeba/069028.jpg,0,0,0
69028,69028,img_align_celeba/069029.jpg,0,0,0
69029,69029,img_align_celeba/069030.jpg,0,0,0
69030,69030,img_align_celeba/069031.jpg,1,0,0
69031,69031,img_align_celeba/069032.jpg,0,0,0
69032,69032,img_align_celeba/069033.jpg,0,0,0
69033,69033,img_align_celeba/069034.jpg,1,0,0
69034,69034,img_align_celeba/069035.jpg,0,0,1
69035,69035,img_align_celeba/069036.jpg,0,0,0
69036,69036,img_align_celeba/069037.jpg,0,0,0
69037,69037,img_align_celeba/069038.jpg,1,0,0
69038,69038,img_align_celeba/069039.jpg,1,0,0
69039,69039,img_align_celeba/069040.jpg,0,0,0
69040,69040,img_align_celeba/069041.jpg,0,0,1
69041,69041,img_align_celeba/069042.jpg,0,0,1
69042,69042,img_align_celeba/069043.jpg,1,0,0
69043,69043,img_align_celeba/069044.jpg,0,0,0
69044,69044,img_align_celeba/069045.jpg,0,0,0
69045,69045,img_align_celeba/069046.jpg,0,0,0
69046,69046,img_align_celeba/069047.jpg,0,0,1
69047,69047,img_align_celeba/069048.jpg,0,0,0
69048,69048,img_align_celeba/069049.jpg,0,0,1
69049,69049,img_align_celeba/069050.jpg,0,0,0
69050,69050,img_align_celeba/069051.jpg,0,0,0
69051,69051,img_align_celeba/069052.jpg,0,0,0
69052,69052,img_align_celeba/069053.jpg,0,0,0
69053,69053,img_align_celeba/069054.jpg,0,0,0
69054,69054,img_align_celeba/069055.jpg,0,0,1
69055,69055,img_align_celeba/069056.jpg,0,0,0
69056,69056,img_align_celeba/069057.jpg,0,0,1
69057,69057,img_align_celeba/069058.jpg,1,0,0
69058,69058,img_align_celeba/069059.jpg,0,0,1
69059,69059,img_align_celeba/069060.jpg,1,0,0
69060,69060,img_align_celeba/069061.jpg,0,0,1
69061,69061,img_align_celeba/069062.jpg,1,0,0
69062,69062,img_align_celeba/069063.jpg,0,0,1
69063,69063,img_align_celeba/069064.jpg,0,0,0
69064,69064,img_align_celeba/069065.jpg,1,0,0
69065,69065,img_align_celeba/069066.jpg,1,0,0
69066,69066,img_align_celeba/069067.jpg,0,0,0
69067,69067,img_align_celeba/069068.jpg,0,0,1
69068,69068,img_align_celeba/069069.jpg,0,0,0
69069,69069,img_align_celeba/069070.jpg,0,0,0
69070,69070,img_align_celeba/069071.jpg,1,0,0
69071,69071,img_align_celeba/069072.jpg,0,0,0
69072,69072,img_align_celeba/069073.jpg,0,0,0
69073,69073,img_align_celeba/069074.jpg,0,0,1
69074,69074,img_align_celeba/069075.jpg,0,0,1
69075,69075,img_align_celeba/069076.jpg,0,0,0
69076,69076,img_align_celeba/069077.jpg,0,0,0
69077,69077,img_align_celeba/069078.jpg,0,0,1
69078,69078,img_align_celeba/069079.jpg,0,0,0
69079,69079,img_align_celeba/069080.jpg,0,0,1
69080,69080,img_align_celeba/069081.jpg,0,0,0
69081,69081,img_align_celeba/069082.jpg,0,0,0
69082,69082,img_align_celeba/069083.jpg,0,0,1
69083,69083,img_align_celeba/069084.jpg,0,0,1
69084,69084,img_align_celeba/069085.jpg,0,0,1
69085,69085,img_align_celeba/069086.jpg,0,0,0
69086,69086,img_align_celeba/069087.jpg,1,0,0
69087,69087,img_align_celeba/069088.jpg,0,0,1
69088,69088,img_align_celeba/069089.jpg,0,0,1
69089,69089,img_align_celeba/069090.jpg,0,0,1
69090,69090,img_align_celeba/069091.jpg,0,0,1
69091,69091,img_align_celeba/069092.jpg,0,0,0
69092,69092,img_align_celeba/069093.jpg,0,0,1
69093,69093,img_align_celeba/069094.jpg,0,0,0
69094,69094,img_align_celeba/069095.jpg,0,0,0
69095,69095,img_align_celeba/069096.jpg,0,0,1
69096,69096,img_align_celeba/069097.jpg,0,0,1
69097,69097,img_align_celeba/069098.jpg,0,0,0
69098,69098,img_align_celeba/069099.jpg,0,0,0
69099,69099,img_align_celeba/069100.jpg,0,0,1
69100,69100,img_align_celeba/069101.jpg,0,0,0
69101,69101,img_align_celeba/069102.jpg,0,0,0
69102,69102,img_align_celeba/069103.jpg,0,0,1
69103,69103,img_align_celeba/069104.jpg,0,0,0
69104,69104,img_align_celeba/069105.jpg,0,0,1
69105,69105,img_align_celeba/069106.jpg,1,0,0
69106,69106,img_align_celeba/069107.jpg,0,0,0
69107,69107,img_align_celeba/069108.jpg,0,0,1
69108,69108,img_align_celeba/069109.jpg,0,0,0
69109,69109,img_align_celeba/069110.jpg,0,0,0
69110,69110,img_align_celeba/069111.jpg,0,0,0
69111,69111,img_align_celeba/069112.jpg,0,0,0
69112,69112,img_align_celeba/069113.jpg,0,0,0
69113,69113,img_align_celeba/069114.jpg,0,0,0
69114,69114,img_align_celeba/069115.jpg,0,0,0
69115,69115,img_align_celeba/069116.jpg,0,0,0
69116,69116,img_align_celeba/069117.jpg,1,0,0
69117,69117,img_align_celeba/069118.jpg,1,0,0
69118,69118,img_align_celeba/069119.jpg,0,0,1
69119,69119,img_align_celeba/069120.jpg,0,0,0
69120,69120,img_align_celeba/069121.jpg,0,0,1
69121,69121,img_align_celeba/069122.jpg,0,0,1
69122,69122,img_align_celeba/069123.jpg,0,0,0
69123,69123,img_align_celeba/069124.jpg,0,0,1
69124,69124,img_align_celeba/069125.jpg,0,0,0
69125,69125,img_align_celeba/069126.jpg,0,0,1
69126,69126,img_align_celeba/069127.jpg,0,0,0
69127,69127,img_align_celeba/069128.jpg,0,0,0
69128,69128,img_align_celeba/069129.jpg,0,0,1
69129,69129,img_align_celeba/069130.jpg,0,0,1
69130,69130,img_align_celeba/069131.jpg,0,0,1
69131,69131,img_align_celeba/069132.jpg,0,0,1
69132,69132,img_align_celeba/069133.jpg,0,0,1
69133,69133,img_align_celeba/069134.jpg,1,0,0
69134,69134,img_align_celeba/069135.jpg,0,0,0
69135,69135,img_align_celeba/069136.jpg,1,0,1
69136,69136,img_align_celeba/069137.jpg,0,0,1
69137,69137,img_align_celeba/069138.jpg,0,0,0
69138,69138,img_align_celeba/069139.jpg,0,0,0
69139,69139,img_align_celeba/069140.jpg,0,0,0
69140,69140,img_align_celeba/069141.jpg,0,0,0
69141,69141,img_align_celeba/069142.jpg,0,0,0
69142,69142,img_align_celeba/069143.jpg,1,0,0
69143,69143,img_align_celeba/069144.jpg,0,0,1
69144,69144,img_align_celeba/069145.jpg,0,0,1
69145,69145,img_align_celeba/069146.jpg,0,0,1
69146,69146,img_align_celeba/069147.jpg,0,0,1
69147,69147,img_align_celeba/069148.jpg,1,0,0
69148,69148,img_align_celeba/069149.jpg,0,0,1
69149,69149,img_align_celeba/069150.jpg,0,0,0
69150,69150,img_align_celeba/069151.jpg,0,0,0
69151,69151,img_align_celeba/069152.jpg,0,0,0
69152,69152,img_align_celeba/069153.jpg,0,0,0
69153,69153,img_align_celeba/069154.jpg,1,0,0
69154,69154,img_align_celeba/069155.jpg,0,0,0
69155,69155,img_align_celeba/069156.jpg,0,0,1
69156,69156,img_align_celeba/069157.jpg,0,0,1
69157,69157,img_align_celeba/069158.jpg,0,0,1
69158,69158,img_align_celeba/069159.jpg,0,0,0
69159,69159,img_align_celeba/069160.jpg,0,0,0
69160,69160,img_align_celeba/069161.jpg,1,0,0
69161,69161,img_align_celeba/069162.jpg,0,0,0
69162,69162,img_align_celeba/069163.jpg,0,0,0
69163,69163,img_align_celeba/069164.jpg,0,0,1
69164,69164,img_align_celeba/069165.jpg,0,0,0
69165,69165,img_align_celeba/069166.jpg,0,0,1
69166,69166,img_align_celeba/069167.jpg,0,0,0
69167,69167,img_align_celeba/069168.jpg,0,0,1
69168,69168,img_align_celeba/069169.jpg,0,0,0
69169,69169,img_align_celeba/069170.jpg,0,0,0
69170,69170,img_align_celeba/069171.jpg,0,0,0
69171,69171,img_align_celeba/069172.jpg,0,0,0
69172,69172,img_align_celeba/069173.jpg,0,0,0
69173,69173,img_align_celeba/069174.jpg,0,0,1
69174,69174,img_align_celeba/069175.jpg,0,0,1
69175,69175,img_align_celeba/069176.jpg,0,0,0
69176,69176,img_align_celeba/069177.jpg,0,0,1
69177,69177,img_align_celeba/069178.jpg,0,0,1
69178,69178,img_align_celeba/069179.jpg,0,0,0
69179,69179,img_align_celeba/069180.jpg,0,0,0
69180,69180,img_align_celeba/069181.jpg,0,0,0
69181,69181,img_align_celeba/069182.jpg,0,0,1
69182,69182,img_align_celeba/069183.jpg,0,0,1
69183,69183,img_align_celeba/069184.jpg,0,0,0
69184,69184,img_align_celeba/069185.jpg,0,0,1
69185,69185,img_align_celeba/069186.jpg,1,0,0
69186,69186,img_align_celeba/069187.jpg,0,0,0
69187,69187,img_align_celeba/069188.jpg,0,0,0
69188,69188,img_align_celeba/069189.jpg,0,0,0
69189,69189,img_align_celeba/069190.jpg,1,0,1
69190,69190,img_align_celeba/069191.jpg,0,0,0
69191,69191,img_align_celeba/069192.jpg,0,0,0
69192,69192,img_align_celeba/069193.jpg,1,0,0
69193,69193,img_align_celeba/069194.jpg,0,0,1
69194,69194,img_align_celeba/069195.jpg,0,0,1
69195,69195,img_align_celeba/069196.jpg,0,0,1
69196,69196,img_align_celeba/069197.jpg,0,0,0
69197,69197,img_align_celeba/069198.jpg,0,0,1
69198,69198,img_align_celeba/069199.jpg,0,0,1
69199,69199,img_align_celeba/069200.jpg,0,0,0
69200,69200,img_align_celeba/069201.jpg,0,0,0
69201,69201,img_align_celeba/069202.jpg,0,0,1
69202,69202,img_align_celeba/069203.jpg,0,0,1
69203,69203,img_align_celeba/069204.jpg,0,0,1
69204,69204,img_align_celeba/069205.jpg,0,0,1
69205,69205,img_align_celeba/069206.jpg,0,0,0
69206,69206,img_align_celeba/069207.jpg,0,0,1
69207,69207,img_align_celeba/069208.jpg,0,0,0
69208,69208,img_align_celeba/069209.jpg,0,0,1
69209,69209,img_align_celeba/069210.jpg,0,0,0
69210,69210,img_align_celeba/069211.jpg,0,0,0
69211,69211,img_align_celeba/069212.jpg,0,0,0
69212,69212,img_align_celeba/069213.jpg,0,0,0
69213,69213,img_align_celeba/069214.jpg,0,0,1
69214,69214,img_align_celeba/069215.jpg,1,0,0
69215,69215,img_align_celeba/069216.jpg,0,0,0
69216,69216,img_align_celeba/069217.jpg,0,0,1
69217,69217,img_align_celeba/069218.jpg,0,0,1
69218,69218,img_align_celeba/069219.jpg,0,0,1
69219,69219,img_align_celeba/069220.jpg,0,0,0
69220,69220,img_align_celeba/069221.jpg,0,0,0
69221,69221,img_align_celeba/069222.jpg,0,0,1
69222,69222,img_align_celeba/069223.jpg,0,0,1
69223,69223,img_align_celeba/069224.jpg,0,0,0
69224,69224,img_align_celeba/069225.jpg,0,0,1
69225,69225,img_align_celeba/069226.jpg,0,0,1
69226,69226,img_align_celeba/069227.jpg,0,0,0
69227,69227,img_align_celeba/069228.jpg,0,0,0
69228,69228,img_align_celeba/069229.jpg,0,0,0
69229,69229,img_align_celeba/069230.jpg,0,0,1
69230,69230,img_align_celeba/069231.jpg,0,0,0
69231,69231,img_align_celeba/069232.jpg,0,0,0
69232,69232,img_align_celeba/069233.jpg,0,0,1
69233,69233,img_align_celeba/069234.jpg,0,0,0
69234,69234,img_align_celeba/069235.jpg,1,0,0
69235,69235,img_align_celeba/069236.jpg,0,0,0
69236,69236,img_align_celeba/069237.jpg,0,0,1
69237,69237,img_align_celeba/069238.jpg,0,0,1
69238,69238,img_align_celeba/069239.jpg,0,0,0
69239,69239,img_align_celeba/069240.jpg,0,0,0
69240,69240,img_align_celeba/069241.jpg,0,0,0
69241,69241,img_align_celeba/069242.jpg,0,0,0
69242,69242,img_align_celeba/069243.jpg,0,0,1
69243,69243,img_align_celeba/069244.jpg,0,0,1
69244,69244,img_align_celeba/069245.jpg,0,0,0
69245,69245,img_align_celeba/069246.jpg,0,0,0
69246,69246,img_align_celeba/069247.jpg,0,0,1
69247,69247,img_align_celeba/069248.jpg,0,0,0
69248,69248,img_align_celeba/069249.jpg,1,0,0
69249,69249,img_align_celeba/069250.jpg,0,0,1
69250,69250,img_align_celeba/069251.jpg,0,0,1
69251,69251,img_align_celeba/069252.jpg,0,0,1
69252,69252,img_align_celeba/069253.jpg,0,0,1
69253,69253,img_align_celeba/069254.jpg,0,0,0
69254,69254,img_align_celeba/069255.jpg,1,0,0
69255,69255,img_align_celeba/069256.jpg,0,0,0
69256,69256,img_align_celeba/069257.jpg,1,0,0
69257,69257,img_align_celeba/069258.jpg,0,0,1
69258,69258,img_align_celeba/069259.jpg,0,0,1
69259,69259,img_align_celeba/069260.jpg,1,0,0
69260,69260,img_align_celeba/069261.jpg,0,0,1
69261,69261,img_align_celeba/069262.jpg,0,0,0
69262,69262,img_align_celeba/069263.jpg,0,0,1
69263,69263,img_align_celeba/069264.jpg,0,0,0
69264,69264,img_align_celeba/069265.jpg,0,0,0
69265,69265,img_align_celeba/069266.jpg,0,0,0
69266,69266,img_align_celeba/069267.jpg,1,0,0
69267,69267,img_align_celeba/069268.jpg,0,0,0
69268,69268,img_align_celeba/069269.jpg,0,0,1
69269,69269,img_align_celeba/069270.jpg,0,0,1
69270,69270,img_align_celeba/069271.jpg,0,0,0
69271,69271,img_align_celeba/069272.jpg,1,0,0
69272,69272,img_align_celeba/069273.jpg,0,0,0
69273,69273,img_align_celeba/069274.jpg,0,0,0
69274,69274,img_align_celeba/069275.jpg,0,0,0
69275,69275,img_align_celeba/069276.jpg,0,0,1
69276,69276,img_align_celeba/069277.jpg,0,0,0
69277,69277,img_align_celeba/069278.jpg,0,0,1
69278,69278,img_align_celeba/069279.jpg,0,0,0
69279,69279,img_align_celeba/069280.jpg,1,0,0
69280,69280,img_align_celeba/069281.jpg,0,0,1
69281,69281,img_align_celeba/069282.jpg,0,0,1
69282,69282,img_align_celeba/069283.jpg,0,0,1
69283,69283,img_align_celeba/069284.jpg,0,0,1
69284,69284,img_align_celeba/069285.jpg,0,0,1
69285,69285,img_align_celeba/069286.jpg,0,0,1
69286,69286,img_align_celeba/069287.jpg,0,0,1
69287,69287,img_align_celeba/069288.jpg,0,0,1
69288,69288,img_align_celeba/069289.jpg,1,0,0
69289,69289,img_align_celeba/069290.jpg,0,0,1
69290,69290,img_align_celeba/069291.jpg,0,0,1
69291,69291,img_align_celeba/069292.jpg,1,0,0
69292,69292,img_align_celeba/069293.jpg,1,0,0
69293,69293,img_align_celeba/069294.jpg,1,0,0
69294,69294,img_align_celeba/069295.jpg,0,0,0
69295,69295,img_align_celeba/069296.jpg,1,0,0
69296,69296,img_align_celeba/069297.jpg,0,0,0
69297,69297,img_align_celeba/069298.jpg,1,0,0
69298,69298,img_align_celeba/069299.jpg,0,0,1
69299,69299,img_align_celeba/069300.jpg,0,0,0
69300,69300,img_align_celeba/069301.jpg,0,0,0
69301,69301,img_align_celeba/069302.jpg,1,0,0
69302,69302,img_align_celeba/069303.jpg,0,0,0
69303,69303,img_align_celeba/069304.jpg,1,0,0
69304,69304,img_align_celeba/069305.jpg,0,0,1
69305,69305,img_align_celeba/069306.jpg,0,0,0
69306,69306,img_align_celeba/069307.jpg,0,0,0
69307,69307,img_align_celeba/069308.jpg,1,0,0
69308,69308,img_align_celeba/069309.jpg,1,0,0
69309,69309,img_align_celeba/069310.jpg,0,0,0
69310,69310,img_align_celeba/069311.jpg,0,0,1
69311,69311,img_align_celeba/069312.jpg,0,0,1
69312,69312,img_align_celeba/069313.jpg,0,0,1
69313,69313,img_align_celeba/069314.jpg,0,0,0
69314,69314,img_align_celeba/069315.jpg,0,0,1
69315,69315,img_align_celeba/069316.jpg,1,0,0
69316,69316,img_align_celeba/069317.jpg,1,0,0
69317,69317,img_align_celeba/069318.jpg,0,0,1
69318,69318,img_align_celeba/069319.jpg,0,0,1
69319,69319,img_align_celeba/069320.jpg,0,0,1
